Year,ID,HouseHoldID,communityID,birth_year,birth_month,birth_day,province,city,urban_nbs
2011,09400410101,094004101,0940041,1943.0,12.0,27.0,±±¾©,±±¾©,Urban
2011,09400410102,094004101,0940041,1951.0,12.0,17.0,±±¾©,±±¾©,Urban
2011,09400410201,094004102,0940041,1926.0,9.0,22.0,±±¾©,±±¾©,Urban
2011,09400410301,094004103,0940041,1934.0,10.0,10.0,±±¾©,±±¾©,Urban
2011,09400410401,094004104,0940041,1949.0,9.0,18.0,±±¾©,±±¾©,Urban
2011,09400410402,094004104,0940041,1948.0,9.0,15.0,±±¾©,±±¾©,Urban
2011,09400410501,094004105,0940041,1953.0,11.0,15.0,±±¾©,±±¾©,Urban
2011,09400410502,094004105,0940041,1952.0,7.0,19.0,±±¾©,±±¾©,Urban
2011,09400410601,094004106,0940041,1936.0,2.0,4.0,±±¾©,±±¾©,Urban
2011,09400410701,094004107,0940041,1956.0,9.0,25.0,±±¾©,±±¾©,Urban
2011,09400410801,094004108,0940041,1938.0,10.0,17.0,±±¾©,±±¾©,Urban
2011,09400410901,094004109,0940041,1958.0,3.0,3.0,±±¾©,±±¾©,Urban
2011,09400410902,094004109,0940041,1945.0,1.0,18.0,±±¾©,±±¾©,Urban
2011,09400411001,094004110,0940041,1935.0,1.0,6.0,±±¾©,±±¾©,Urban
2011,09400411002,094004110,0940041,1936.0,12.0,23.0,±±¾©,±±¾©,Urban
2011,09400411101,094004111,0940041,1954.0,6.0,15.0,±±¾©,±±¾©,Urban
2011,09400411102,094004111,0940041,1953.0,5.0,19.0,±±¾©,±±¾©,Urban
2011,09400411201,094004112,0940041,1946.0,10.0,9.0,±±¾©,±±¾©,Urban
2011,09400411202,094004112,0940041,1951.0,3.0,15.0,±±¾©,±±¾©,Urban
2011,09400411301,094004113,0940041,1947.0,8.0,2.0,±±¾©,±±¾©,Urban
2011,09400411302,094004113,0940041,1954.0,1.0,31.0,±±¾©,±±¾©,Urban
2011,09400411401,094004114,0940041,1956.0,4.0,21.0,±±¾©,±±¾©,Urban
2011,09400411501,094004115,0940041,1947.0,1.0,16.0,±±¾©,±±¾©,Urban
2011,09400411502,094004115,0940041,1945.0,11.0,3.0,±±¾©,±±¾©,Urban
2011,09400411601,094004116,0940041,1943.0,10.0,29.0,±±¾©,±±¾©,Urban
2011,09400411602,094004116,0940041,1944.0,11.0,2.0,±±¾©,±±¾©,Urban
2011,09400411701,094004117,0940041,1938.0,10.0,18.0,±±¾©,±±¾©,Urban
2011,09400411702,094004117,0940041,1935.0,12.0,9.0,±±¾©,±±¾©,Urban
2011,09400411801,094004118,0940041,1952.0,4.0,14.0,±±¾©,±±¾©,Urban
2011,09400411802,094004118,0940041,1952.0,12.0,20.0,±±¾©,±±¾©,Urban
2011,09400411901,094004119,0940041,1931.0,2.0,24.0,±±¾©,±±¾©,Urban
2011,09400411902,094004119,0940041,1933.0,12.0,1.0,±±¾©,±±¾©,Urban
2011,09400412001,094004120,0940041,1951.0,6.0,10.0,±±¾©,±±¾©,Urban
2011,09400412002,094004120,0940041,1952.0,8.0,27.0,±±¾©,±±¾©,Urban
2011,09400412101,094004121,0940041,1934.0,2.0,2.0,±±¾©,±±¾©,Urban
2011,09400412102,094004121,0940041,1934.0,1.0,24.0,±±¾©,±±¾©,Urban
2011,09400412201,094004122,0940041,1964.0,12.0,21.0,±±¾©,±±¾©,Urban
2011,09400412202,094004122,0940041,1968.0,2.0,5.0,±±¾©,±±¾©,Urban
2011,09400420101,094004201,0940042,1966.0,6.0,28.0,±±¾©,±±¾©,Urban
2011,09400420102,094004201,0940042,1966.0,4.0,3.0,±±¾©,±±¾©,Urban
2011,09400420202,094004202,0940042,1954.0,8.0,11.0,±±¾©,±±¾©,Urban
2011,09400420302,094004203,0940042,1933.0,4.0,18.0,±±¾©,±±¾©,Urban
2011,09400420401,094004204,0940042,1937.0,7.0,13.0,±±¾©,±±¾©,Urban
2011,09400420402,094004204,0940042,1938.0,12.0,13.0,±±¾©,±±¾©,Urban
2011,09400420501,094004205,0940042,1955.0,8.0,26.0,±±¾©,±±¾©,Urban
2011,09400420601,094004206,0940042,1936.0,9.0,27.0,±±¾©,±±¾©,Urban
2011,09400420602,094004206,0940042,1936.0,12.0,4.0,±±¾©,±±¾©,Urban
2011,09400420701,094004207,0940042,1934.0,9.0,1.0,±±¾©,±±¾©,Urban
2011,09400420801,094004208,0940042,1926.0,5.0,22.0,±±¾©,±±¾©,Urban
2011,09400420802,094004208,0940042,1929.0,2.0,2.0,±±¾©,±±¾©,Urban
2011,09400420901,094004209,0940042,1964.0,1.0,17.0,±±¾©,±±¾©,Urban
2011,09400420902,094004209,0940042,1961.0,12.0,25.0,±±¾©,±±¾©,Urban
2011,09400421001,094004210,0940042,1951.0,7.0,14.0,±±¾©,±±¾©,Urban
2011,09400421002,094004210,0940042,1951.0,4.0,24.0,±±¾©,±±¾©,Urban
2011,09400421101,094004211,0940042,1959.0,8.0,21.0,±±¾©,±±¾©,Urban
2011,09400421201,094004212,0940042,1948.0,5.0,12.0,±±¾©,±±¾©,Urban
2011,09400421202,094004212,0940042,1947.0,10.0,31.0,±±¾©,±±¾©,Urban
2011,09400421301,094004213,0940042,1945.0,7.0,3.0,±±¾©,±±¾©,Urban
2011,09400421302,094004213,0940042,1947.0,8.0,24.0,±±¾©,±±¾©,Urban
2011,09400421401,094004214,0940042,1933.0,5.0,19.0,±±¾©,±±¾©,Urban
2011,09400421402,094004214,0940042,1921.0,12.0,1.0,±±¾©,±±¾©,Urban
2011,09400421501,094004215,0940042,1936.0,2.0,16.0,±±¾©,±±¾©,Urban
2011,09400421502,094004215,0940042,1934.0,9.0,12.0,±±¾©,±±¾©,Urban
2011,09400421601,094004216,0940042,1948.0,12.0,3.0,±±¾©,±±¾©,Urban
2011,09400421602,094004216,0940042,1946.0,10.0,26.0,±±¾©,±±¾©,Urban
2011,09400421701,094004217,0940042,1934.0,5.0,21.0,±±¾©,±±¾©,Urban
2011,09400421702,094004217,0940042,1935.0,12.0,31.0,±±¾©,±±¾©,Urban
2011,09400421801,094004218,0940042,1944.0,12.0,24.0,±±¾©,±±¾©,Urban
2011,09400421802,094004218,0940042,1935.0,7.0,23.0,±±¾©,±±¾©,Urban
2011,09400421901,094004219,0940042,1934.0,3.0,19.0,±±¾©,±±¾©,Urban
2011,09400421902,094004219,0940042,1929.0,9.0,2.0,±±¾©,±±¾©,Urban
2011,09400422001,094004220,0940042,1946.0,7.0,4.0,±±¾©,±±¾©,Urban
2011,09400422002,094004220,0940042,1940.0,12.0,17.0,±±¾©,±±¾©,Urban
2011,09400422101,094004221,0940042,1936.0,8.0,25.0,±±¾©,±±¾©,Urban
2011,09400422201,094004222,0940042,1946.0,11.0,14.0,±±¾©,±±¾©,Urban
2011,09400430101,094004301,0940043,1931.0,10.0,17.0,±±¾©,±±¾©,Urban
2011,09400430102,094004301,0940043,1933.0,3.0,6.0,±±¾©,±±¾©,Urban
2011,09400430201,094004302,0940043,1963.0,10.0,16.0,±±¾©,±±¾©,Urban
2011,09400430202,094004302,0940043,1960.0,8.0,18.0,±±¾©,±±¾©,Urban
2011,09400430301,094004303,0940043,1939.0,5.0,26.0,±±¾©,±±¾©,Urban
2011,09400430302,094004303,0940043,1942.0,3.0,16.0,±±¾©,±±¾©,Urban
2011,09400430401,094004304,0940043,1960.0,11.0,20.0,±±¾©,±±¾©,Urban
2011,09400430402,094004304,0940043,1961.0,2.0,5.0,±±¾©,±±¾©,Urban
2011,09400430501,094004305,0940043,1950.0,11.0,16.0,±±¾©,±±¾©,Urban
2011,09400430502,094004305,0940043,1951.0,11.0,14.0,±±¾©,±±¾©,Urban
2011,09400430601,094004306,0940043,1962.0,3.0,3.0,±±¾©,±±¾©,Urban
2011,09400430602,094004306,0940043,1960.0,12.0,7.0,±±¾©,±±¾©,Urban
2011,09400430701,094004307,0940043,1942.0,5.0,4.0,±±¾©,±±¾©,Urban
2011,09400430702,094004307,0940043,1942.0,2.0,26.0,±±¾©,±±¾©,Urban
2011,09400430801,094004308,0940043,1950.0,4.0,9.0,±±¾©,±±¾©,Urban
2011,09400430901,094004309,0940043,1958.0,11.0,8.0,±±¾©,±±¾©,Urban
2011,09400431001,094004310,0940043,1937.0,11.0,7.0,±±¾©,±±¾©,Urban
2011,09400431002,094004310,0940043,1932.0,6.0,16.0,±±¾©,±±¾©,Urban
2013,094004101002,0940041010,0940041,,,,±±¾©,±±¾©,Urban
2013,094004103001,0940041030,0940041,1984.0,10.0,10.0,±±¾©,±±¾©,Urban
2013,094004104001,0940041040,0940041,,,,±±¾©,±±¾©,Urban
2013,094004104002,0940041040,0940041,,,,±±¾©,±±¾©,Urban
2013,094004105001,0940041050,0940041,,,,±±¾©,±±¾©,Urban
2013,094004105002,0940041050,0940041,,,,±±¾©,±±¾©,Urban
2013,094004106001,0940041060,0940041,,,,±±¾©,±±¾©,Urban
2013,094004107001,0940041070,0940041,1956.0,9.0,25.0,±±¾©,±±¾©,Urban
2013,094004108001,0940041080,0940041,1938.0,10.0,17.0,±±¾©,±±¾©,Urban
2013,094004109001,0940041090,0940041,,,,±±¾©,±±¾©,Urban
2013,094004109002,0940041090,0940041,,,,±±¾©,±±¾©,Urban
2013,094004110001,0940041100,0940041,,,,±±¾©,±±¾©,Urban
2013,094004110002,0940041100,0940041,,,,±±¾©,±±¾©,Urban
2013,094004111001,0940041110,0940041,,,,±±¾©,±±¾©,Urban
2013,094004111002,0940041110,0940041,,,,±±¾©,±±¾©,Urban
2013,094004112001,0940041120,0940041,,,,±±¾©,±±¾©,Urban
2013,094004112002,0940041120,0940041,,,,±±¾©,±±¾©,Urban
2013,094004113002,0940041130,0940041,,,,±±¾©,±±¾©,Urban
2013,094004115001,0940041150,0940041,,,,±±¾©,±±¾©,Urban
2013,094004115002,0940041150,0940041,,,,±±¾©,±±¾©,Urban
2013,094004116001,0940041160,0940041,,,,±±¾©,±±¾©,Urban
2013,094004116002,0940041160,0940041,,,,±±¾©,±±¾©,Urban
2013,094004117001,0940041170,0940041,,,,±±¾©,±±¾©,Urban
2013,094004117002,0940041170,0940041,,,,±±¾©,±±¾©,Urban
2013,094004118001,0940041180,0940041,,,,±±¾©,±±¾©,Urban
2013,094004118002,0940041180,0940041,,,,±±¾©,±±¾©,Urban
2013,094004119002,0940041190,0940041,,,,±±¾©,±±¾©,Urban
2013,094004120001,0940041200,0940041,1951.0,6.0,10.0,±±¾©,±±¾©,Urban
2013,094004120002,0940041200,0940041,1952.0,8.0,27.0,±±¾©,±±¾©,Urban
2013,094004121001,0940041210,0940041,1936.0,1.0,0.0,±±¾©,±±¾©,Urban
2013,094004121002,0940041210,0940041,,,,±±¾©,±±¾©,Urban
2013,094004122001,0940041220,0940041,,,,±±¾©,±±¾©,Urban
2013,094004122002,0940041220,0940041,,,,±±¾©,±±¾©,Urban
2013,094004123001,0940041230,0940041,1967.0,1.0,11.0,±±¾©,±±¾©,Urban
2013,094004123002,0940041230,0940041,1956.0,4.0,14.0,±±¾©,±±¾©,Urban
2013,094004126001,0940041260,0940041,1959.0,5.0,12.0,±±¾©,±±¾©,Urban
2013,094004126002,0940041260,0940041,1960.0,12.0,21.0,±±¾©,±±¾©,Urban
2013,094004127001,0940041270,0940041,1958.0,0.0,0.0,±±¾©,±±¾©,Urban
2013,094004127002,0940041270,0940041,1956.0,10.0,20.0,±±¾©,±±¾©,Urban
2013,094004128001,0940041280,0940041,1949.0,11.0,24.0,±±¾©,±±¾©,Urban
2013,094004128002,0940041280,0940041,1961.0,12.0,3.0,±±¾©,±±¾©,Urban
2013,094004129001,0940041290,0940041,1950.0,12.0,29.0,±±¾©,±±¾©,Urban
2013,094004201001,0940042010,0940042,,,,±±¾©,±±¾©,Urban
2013,094004201002,0940042010,0940042,,,,±±¾©,±±¾©,Urban
2013,094004204001,0940042040,0940042,,,,±±¾©,±±¾©,Urban
2013,094004204002,0940042040,0940042,,,,±±¾©,±±¾©,Urban
2013,094004206001,0940042060,0940042,,,,±±¾©,±±¾©,Urban
2013,094004206002,0940042060,0940042,,,,±±¾©,±±¾©,Urban
2013,094004208001,0940042080,0940042,,,,±±¾©,±±¾©,Urban
2013,094004208002,0940042080,0940042,,,,±±¾©,±±¾©,Urban
2013,094004209001,0940042090,0940042,,,,±±¾©,±±¾©,Urban
2013,094004209002,0940042090,0940042,,,,±±¾©,±±¾©,Urban
2013,094004210001,0940042100,0940042,,,,±±¾©,±±¾©,Urban
2013,094004210002,0940042100,0940042,,,,±±¾©,±±¾©,Urban
2013,094004212001,0940042120,0940042,,,,±±¾©,±±¾©,Urban
2013,094004212002,0940042120,0940042,,,,±±¾©,±±¾©,Urban
2013,094004213001,0940042130,0940042,,,,±±¾©,±±¾©,Urban
2013,094004213002,0940042130,0940042,,,,±±¾©,±±¾©,Urban
2013,094004214001,0940042140,0940042,,,,±±¾©,±±¾©,Urban
2013,094004214002,0940042140,0940042,,,,±±¾©,±±¾©,Urban
