Year,ID,HouseHoldID,communityID,birth_year,birth_month,birth_day,province,city,urban_nbs
2011,05630210101,056302101,0563021,1952.0,5.0,4.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210102,056302101,0563021,1950.0,12.0,17.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210201,056302102,0563021,1948.0,4.0,28.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210301,056302103,0563021,1965.0,12.0,19.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210302,056302103,0563021,1964.0,4.0,24.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210401,056302104,0563021,1953.0,5.0,11.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210402,056302104,0563021,1952.0,3.0,3.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210501,056302105,0563021,1973.0,11.0,11.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210502,056302105,0563021,1966.0,5.0,6.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210601,056302106,0563021,1965.0,1.0,5.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210602,056302106,0563021,1959.0,1.0,19.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210701,056302107,0563021,1955.0,3.0,16.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210702,056302107,0563021,1955.0,6.0,25.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210801,056302108,0563021,1954.0,2.0,9.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210802,056302108,0563021,1954.0,2.0,12.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630210901,056302109,0563021,1953.0,1.0,21.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211001,056302110,0563021,1951.0,5.0,6.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211002,056302110,0563021,1948.0,6.0,19.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211101,056302111,0563021,1944.0,2.0,16.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211201,056302112,0563021,1956.0,10.0,22.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211202,056302112,0563021,1957.0,6.0,23.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211301,056302113,0563021,1933.0,1.0,15.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211302,056302113,0563021,1931.0,12.0,30.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211401,056302114,0563021,1966.0,1.0,26.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211402,056302114,0563021,1966.0,2.0,14.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211501,056302115,0563021,1944.0,1.0,28.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211502,056302115,0563021,1951.0,4.0,27.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211601,056302116,0563021,1954.0,2.0,2.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211602,056302116,0563021,1956.0,4.0,24.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211701,056302117,0563021,1966.0,11.0,28.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211702,056302117,0563021,1963.0,12.0,25.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211801,056302118,0563021,1953.0,4.0,8.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211802,056302118,0563021,1965.0,12.0,24.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630211902,056302119,0563021,1954.0,5.0,26.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630212001,056302120,0563021,1956.0,10.0,23.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630212002,056302120,0563021,1954.0,1.0,20.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630212101,056302121,0563021,1966.0,4.0,1.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
2011,05630212102,056302121,0563021,1965.0,2.0,19.0,ËÄ´¨Ê¡,ÒË±öÊÐ,Urban
