Year,ID,HouseHoldID,communityID,birth_year,birth_month,birth_day,province,city,urban_nbs
2011,34523330101,345233301,3452333,1965.0,6.0,25.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330102,345233301,3452333,1962.0,9.0,8.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330201,345233302,3452333,1964.0,5.0,8.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330202,345233302,3452333,1965.0,4.0,30.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330301,345233303,3452333,1948.0,10.0,5.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330401,345233304,3452333,1932.0,2.0,11.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330501,345233305,3452333,1954.0,10.0,26.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330502,345233305,3452333,1955.0,10.0,19.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330601,345233306,3452333,1952.0,5.0,7.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330602,345233306,3452333,1952.0,4.0,17.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330701,345233307,3452333,1954.0,3.0,15.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330702,345233307,3452333,1952.0,5.0,11.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330801,345233308,3452333,1951.0,8.0,24.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330802,345233308,3452333,1952.0,2.0,10.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330901,345233309,3452333,1967.0,10.0,0.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523330902,345233309,3452333,1965.0,10.0,22.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523331001,345233310,3452333,1930.0,7.0,8.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523331101,345233311,3452333,1937.0,9.0,30.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523331102,345233311,3452333,1941.0,7.0,25.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523331201,345233312,3452333,1971.0,10.0,8.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523331202,345233312,3452333,1966.0,9.0,6.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
2011,34523331301,345233313,3452333,1942.0,12.0,9.0,¹óÖÝÊ¡,Ç­ÄÏ²¼ÒÀ×åÃç×å×ÔÖÎÖÝ,Urban
